cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,2010,2011,2012,2013,2013/t3,2013/t4,2014,2014/t1,2014/t2,2014/t3,2014/t4,2015,2015/t1,2015/t2,2015/t3,2015/t4,2016,2016/t1,2016/t2,2016/t3,2016/t4,2017,2017/t1,2017/t2,2017/t3,2017/t4,2018,2018/t1,2018/t2,2018/t3,2018/t4,2019,2019/t1,2019/t2,2019/t3,2019/t4,2020,2020/t1,2020/t3,2020/t4,2021,2021/t1,2021/t2,2021/t3,2021/t4,2022,2022/t1,2022/t2,2022/t3,2022/t4,2023,2023/t1,2023/t2,2023/t3,2023/t4,2024,2024/t1,2024/t2,2024/t3,2024/t4,2025,2025/t1,2025/t2,unidad_medida
6,Colima,0,Estatal,6204327086,"Rate of people aged 18 years and over who consider their municipality or delegation to be unsafe, per every one hundred thousand inhabitants aged 18 years and over, men",,43784.65707248711,52724.18617500022,55858.05651216017,,,44778.83452106569,,,,,41190.63916060893,,,,,62349.3032890589,,,,,63005.21815613873,,,,,67442.4572940893,,,,,66586.3812184987,,,,,57337.4350743441,,,,63474.00526505,,,,,71015.1264796592,,,,,64868.5945041018,,,,,67373.6535583284,,,,,68110.4892326747,,,"Cases per 100,000 inhabitants"
6,Colima,0,Estatal,6204327087,"Rate of people aged 18 years and over who consider their municipality or delegation to be unsafe, per every one hundred thousand inhabitants aged 18 years and over, women",,55767.73333888531,62622.74133972248,63218.9917184511,,,54452.345252699655,,,,,52809.23904015464,,,,,68812.0028312716,,,,,74009.5591014586,,,,,78454.8684940788,,,,,77384.9952063045,,,,,68417.6406135866,,,,72803.3851433039,,,,,77341.9183501276,,,,,76044.1732408714,,,,,73805.5795305844,,,,,79942.4194164204,,,"Cases per 100,000 inhabitants"
6,Colima,0,Estatal,6204409462,Perception of insecurity of the population aged 18 years and over in transport and in public spaces,,67.26916635,70.22779393,71.40365742,,,63.19554006,,,,,61.871860563636,,,,,74.19044908,,,,,73.8701562659389,,,,,77.7701012417008,,,,,77.6090542622109,,,,,72.5514209136811,,,,75.0318252257675,,,,,81.0214259496318,,,,,76.06360429,,,,,72.3612440805666,,,,,76.50802233,,,Percentage
6,Colima,0,Estatal,6204409463,"Population aged 18 years and over that manifests feelings of insecurity on the street, public transport, park or recreation center",,306033.0,333483.0,347196.0,,,310031.0,,,,,306705.0,,,,,375282.0,,,,,383802.0,,,,,409738.0,,,,,426246.0,,,,,144550.0,,,,401385.0,,,,,443679.0,,,,,434203.0,,,,,394541.0,,,,,418860.0,,,People
6,Colima,0,Estatal,6204409464,"Population aged 18 years and over that manifests feelings of insecurity on the street, public transport, park or recreation center, men",,132592.0,146608.0,156886.0,,,128426.0,,,,,122887.0,,,,,161583.0,,,,,156416.0,,,,,179723.0,,,,,190063.0,,,,,56648.0,,,,176013.0,,,,,198226.0,,,,,192256.0,,,,,170321.0,,,,,177330.0,,,People
6,Colima,0,Estatal,6204409465,"Population aged 18 years and over that manifests feelings of insecurity on the street, public transport, park or recreation center, women",,173441.0,186875.0,190310.0,,,181605.0,,,,,183818.0,,,,,213699.0,,,,,227386.0,,,,,230015.0,,,,,236183.0,,,,,87902.0,,,,225372.0,,,,,245453.0,,,,,241947.0,,,,,224220.0,,,,,241530.0,,,People
6,Colima,0,Estatal,6204451764,"Perception of insecurity of the population aged 18 and over in transport and in public spaces, men",,61.73300494,65.32343584,67.1155697204338,,,56.70472709,,,,,53.23609174,,,,,69.29925761,,,,,66.1428776820223,,,,,72.0679284625872,,,,,71.8648028343158,,,,,63.1400610802737,,,,68.040914309571,,,,,76.7066144005325,,,,,69.81759022,,,,,66.040976805143,,,,,69.06745499,,,Percentage
6,Colima,0,Estatal,6204451765,"Perception of insecurity of the population aged 18 and over in transport and in public spaces, women",,72.22044097,74.62314066,75.37358063,,,68.76164296,,,,,69.39775593,,,,,78.37304571,,,,,80.3254192262992,,,,,82.8948601330556,,,,,82.9442772406576,,,,,80.2611395178963,,,,81.5778995605684,,,,,84.8772070570498,,,,,81.88463921,,,,,78.0340785700365,,,,,83.07908215,,,Percentage
6,Colima,0,Estatal,6207020209,Population aged 18 years and over who believes may be the victim of a theft or assault on the street or on the public transport,,127515.0,257581.0,312686.0,,,275166.0,,,,,286953.0,,,,,299843.0,,,,,336517.0,,,,,338163.0,,,,,362583.0,,,,,129814.0,,,,334627.0,,,,,325277.0,,,,,338636.0,,,,,320966.0,,,,,334725.0,,,People
6,Colima,0,Estatal,6207020211,"Population aged 18 years and over who believes that may be the victim of theft or assault on the street or on the public transport, men",,55748.0,116607.0,149823.0,,,121921.0,,,,,132003.0,,,,,136801.0,,,,,148012.0,,,,,156495.0,,,,,169199.0,,,,,54446.0,,,,155620.0,,,,,155105.0,,,,,155573.0,,,,,149360.0,,,,,151575.0,,,People
6,Colima,0,Estatal,6207020212,"Population aged 18 years and over who believes that may be the victim of theft or assault on the street or on the public transport, women",,71767.0,140974.0,162863.0,,,153245.0,,,,,154950.0,,,,,163042.0,,,,,188505.0,,,,,181668.0,,,,,193384.0,,,,,75368.0,,,,179007.0,,,,,170172.0,,,,,183063.0,,,,,171606.0,,,,,183150.0,,,People
6,Colima,0,Estatal,6207020214,Percentage of population aged 18 years and over who believes that they could be victims of theft or assault on the street or on public transport.,,28.0290940743574,54.2436807557612,64.3063976110759,,,56.0887910475142,,,,,57.8872728006294,,,,,59.2767220996529,,,,,64.76923876411522,,,,,64.1848467708567,,,,,66.0175666670308,,,,,65.1552414700007,,,,62.5525980787097,,,,,59.3997154893929,,,,,59.3221942324,,,,,58.86713692,,,,,61.1401131017,,,Percentage
6,Colima,0,Estatal,6207020216,"Percentage of population aged 18 years and over who believes that they could be victims of theft or assault on the street or on public transport, men.",,25.9554992713576,51.9560316173129,64.094030074223,,,53.8325341528245,,,,,57.1852500064982,,,,,58.6708239159058,,,,,62.589118833568726,,,,,62.7536289999198,,,,,63.975906803341,,,,,60.6857040950534,,,,60.1576422471945,,,,,60.0202769898731,,,,,56.4961923819,,,,,57.9134710084,,,,,59.0362572006,,,Percentage
6,Colima,0,Estatal,6207020217,"Percentage of population aged 18 years and over who believes that they could be victims of theft or assault on the street or on public transport, women.",,29.8836168307968,56.2939003693721,64.5030080518359,,,58.0236115528496,,,,,58.4990712635346,,,,,59.7948428314183,,,,,66.5904811697005,,,,,65.4711364504573,,,,,67.9138469318593,,,,,68.8166544923302,,,,64.7951611852345,,,,,58.8451723112461,,,,,61.9559147536,,,,,59.7231116185,,,,,62.9981116045,,,Percentage
6,Colima,0,Estatal,6207046244,Perception of confidence in judges.,,,,,,,,,,,,,,,,,61.5760313000552,,,,,61.32700995707,,,,,53.9976239570674,,,,,60.8650961396386,,,,,60.6173714036618,,,,63.1734951274249,,,,,58.729332825957,,,,,66.0116043397,,,,,61.8820581530912,,,,,63.9012687192,,,Percentage
6,Colima,0,Estatal,6300000161,Population aged 18 years and older who considers unsafe their colony or locality.,,122173.0,157923.0,170732.0,,,162307.0,,,,,162596.0,,,,,228402.0,,,,,234139.0,,,,,260588.0,,,,,275591.0,,,,,84779.0,,,,212497.0,,,,,225397.0,,,,,204857.0,,,,,189302.0,,,,,215090.0,,,People
6,Colima,0,Estatal,6300000164,Population aged 18 years and over who considers their municipality or delegation insecure.,,227971.0,275154.0,290192.0,,,245229.0,,,,,234961.0,,,,,333007.0,,,,,358503.0,,,,,385883.0,,,,,396456.0,,,,,126373.0,,,,365330.0,,,,,407180.0,,,,,403318.0,,,,,385828.0,,,,,407284.0,,,People
6,Colima,0,Estatal,6300000168,People aged 18 years and over that can identify the Federal Police,,316871.0,360888.0,361704.0,,,350025.0,,,,,358912.0,,,,,355251.0,,,,,365624.0,,,,,386635.0,,,,,399593.0,,,,,139598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,People
6,Colima,0,Estatal,6300000169,Population aged 18 years and over who considers insecure its state.,,299466.0,336164.0,345868.0,,,279004.0,,,,,280252.0,,,,,364323.0,,,,,386839.0,,,,,424104.0,,,,,427455.0,,,,,146100.0,,,,387739.0,,,,,469608.0,,,,,461868.0,,,,,434621.0,,,,,444390.0,,,People
6,Colima,0,Estatal,6300000173,"People aged 18 years and over that can identify the state police, total.",,324831.0,370205.0,402928.0,,,381768.0,,,,,395756.0,,,,,394832.0,,,,,401091.0,,,,,408372.0,,,,,425517.0,,,,,154100.0,,,,424583.0,,,,,424795.0,,,,,442495.0,,,,,392406.0,,,,,367425.0,,,People
7,Chiapas,0,Estatal,6200002198,"Rate of people aged 18 and older who considered unsafe their state, for every hundred thousand inhabitants of 18 years and over",,38273.9588935203,37855.2272540198,50956.8738546243,,,62091.1535563881,,,,,54618.6528327494,,,,,57248.3059126749,,,,,61066.83506638242,,,,,71365.5318980709,,,,,68752.4081477929,,,,,66960.7538009057,,,,66652.183157577,,,,,72600.2971768202,,,,,68074.6994969655,,,,,77530.2651031727,,,,,74031.6030777484,,,"Cases per 100,000 inhabitants"
7,Chiapas,0,Estatal,6200002235,"Rate of economic units that consider their neighborhood or locality as unsafe, per ten thousand economic units",,,5319.83419653504,,,,4028.27931204417,,,,,,,,,,4829.29522407741,,,,,,,,,,5548.47670096707,,,,,,,,,,4440.5057481327,,,,,,,,,4183.16499524696,,,,,,,,,,,,,,,,,,"Cases per 10,000 economic units"
7,Chiapas,0,Estatal,6200002237,"Rate of economic units that consider their state as unsafe, per ten thousand economic units",,,6349.00175371477,,,,6171.6585473084,,,,,,,,,,6876.82173530375,,,,,,,,,,7428.05342792072,,,,,,,,,,8527.82719630305,,,,,,,,,6976.0029856595,,,,,,,,,,,,,,,,,,"Cases per 10,000 economic units"
7,Chiapas,0,Estatal,6200002238,"Rate of economic units that consider their municipality or delegation as unsafe, per ten thousand economic units",,,6539.81999702709,,,,5733.87708283948,,,,,,,,,,6512.08038362075,,,,,,,,,,7388.84711947425,,,,,,,,,,6557.59157667152,,,,,,,,,6368.86616046332,,,,,,,,,,,,,,,,,,"Cases per 10,000 economic units"
7,Chiapas,0,Estatal,6200005815,"Rate of people aged 18 years and over that consider their neighborhood or locality as unsafe, per hundred thousand population aged 18 years and over",,26940.9523524625,26766.4205625204,32805.6722605014,,,36201.8354700848,,,,,32028.04748535,,,,,34441.6104880356,,,,,35523.1013151532,,,,,38761.9393892927,,,,,40714.2266030367,,,,,40092.824574781,,,,31183.1446737059,,,,,30271.8751301884,,,,,31262.9842500026,,,,,32729.2519083034,,,,,32308.49984913,,,"Cases per 100,000 inhabitants"
7,Chiapas,0,Estatal,6200005816,"Rate of people aged 18 years and over that consider their municipality or delegation as unsafe, per hundred thousand population aged 18 years and over",,44508.2580770609,39802.7609690298,50589.9054890004,,,58518.3503599267,,,,,53669.4944969565,,,,,57171.4025465707,,,,,61997.7906724974,,,,,64562.8203853429,,,,,67365.10738819,,,,,65611.1016012823,,,,63212.0739169486,,,,,65886.6839788366,,,,,60949.4723721762,,,,,66670.6952375887,,,,,64187.1249203742,,,"Cases per 100,000 inhabitants"
7,Chiapas,0,Estatal,6200028554,Percentage of people aged 18 years and over who considers unsafe their city,,38.2739588935203,37.8552272540198,50.9568738546243,,,62.0911535563881,,,,,54.6186528327493,,,,,57.2483059126749,,,,,61.0668350663824,,,,,71.3655318980709,,,,,68.7524081477929,,,,,66.9607538009057,,,,66.652183157577,,,,,72.6002971768202,,,,,68.074699497,,,,,77.5302651032,,,,,74.0316030777,,,Percentage
7,Chiapas,0,Estatal,6200035290,Percentage of women aged 18 years and over who reports feeling unsafe in public transportation and public spaces,,65.9386768962619,70.187389885885,68.7137654097043,,,71.6396422556478,,,,,73.0674007203731,,,,,72.708975633046,,,,,75.2642135024812,,,,,75.2418430806341,,,,,78.8457663890692,,,,,83.7837459667151,,,,75.4426807760141,,,,,75.3472054065038,,,,,74.7340425532,,,,,72.989453264,,,,,75.0910925379,,,Percentage
7,Chiapas,0,Estatal,6200035292,Percentage of men aged 18 years and over who reports feeling unsafe in public transport and spaces,,57.9676520899099,63.9091730470873,62.1833880634717,,,63.8250077987722,,,,,66.4667451552277,,,,,67.5769059803361,,,,,68.4432558916931,,,,,71.5459734343683,,,,,75.6122987871673,,,,,75.3783244704158,,,,63.8260420607995,,,,,66.7119212282701,,,,,67.6691933634,,,,,67.2682143878,,,,,64.0322511102,,,Percentage
7,Chiapas,0,Estatal,6200112676,Perception of absence of corruption in the judicial system.,,31.101267843765,29.6079775807119,34.6872553795183,,,39.2786767947513,,,,,32.8428865913485,,,,,32.7546699562746,,,,,29.3594438968719,,,,,29.283778156074,,,,,31.5186344956449,,,,,23.6492290997875,,,,33.0627853558444,,,,,35.3900877955935,,,,,37.6001243715,,,,,34.7085806026203,,,,,35.7395891807,,,Percentage
7,Chiapas,0,Estatal,6200118580,Perception of confidence in the police,,51.71361677,43.04852816,42.83010629,,,49.7263341,,,,,49.14616304,,,,,53.64459683,,,,,50.8790618484427,,,,,54.134011292558,,,,,54.499585625063,,,,,55.4218403786346,,,,60.5761272911279,,,,,60.4833926806321,,,,,58.4252898151,,,,,53.081457461003,,,,,60.614706114,,,Percentage
7,Chiapas,0,Estatal,6200118581,Perception of insecurity.,,26.9409523524625,26.7664205625204,32.8056722605014,,,36.2018354700848,,,,,32.02804748535,,,,,34.44161049,,,,,35.5231013151532,,,,,38.7619393892927,,,,,40.7142266030367,,,,,40.092824574781,,,,31.1831446737059,,,,,30.2718751301884,,,,,31.26298425,,,,,32.7292519083034,,,,,32.3084998491,,,Percentage
7,Chiapas,0,Estatal,6204327034,"Population aged 18 years and over, men",,1399534.0,1389015.0,1437051.0,,,1388039.0,,,,,1441399.0,,,,,1536519.0,,,,,1495750.0,,,,,1547187.0,,,,,,,,,,,,,,,,,,,1597629.0,,,,,1582435.0,,,,,1637332.0,,,,,1739475.0,,,People
7,Chiapas,0,Estatal,6204327035,"Population aged 18 years and over, women",,1542192.0,1684616.0,1686924.0,,,1721900.0,,,,,1729937.0,,,,,1671403.0,,,,,1769497.0,,,,,1791761.0,,,,,,,,,,,,,,,,,,,2002921.0,,,,,2026264.0,,,,,1953685.0,,,,,2078381.0,,,People
7,Chiapas,0,Estatal,6204327053,"Population aged 18 years and over who considers their colony or locality unsafe, men",,339695.0,311843.0,436442.0,,,435646.0,,,,,404386.0,,,,,498513.0,,,,,462463.0,,,,,534039.0,,,,,550361.0,,,,,190144.0,,,,412787.0,,,,,408192.0,,,,,432294.0,,,,,504947.0,,,,,446754.0,,,People
7,Chiapas,0,Estatal,6204327054,"Population aged 18 years and over who considers their colony or locality to be unsafe, women",,452834.0,510858.0,588399.0,,,690209.0,,,,,611331.0,,,,,606347.0,,,,,697454.0,,,,,760202.0,,,,,822265.0,,,,,325137.0,,,,698884.0,,,,,681762.0,,,,,695893.0,,,,,670366.0,,,,,786738.0,,,People
7,Chiapas,0,Estatal,6204327055,"Population aged 18 years and over who considers their state to be unsafe, men",,498309.0,448913.0,685749.0,,,807210.0,,,,,743270.0,,,,,836305.0,,,,,858747.0,,,,,1078534.0,,,,,1008625.0,,,,,344410.0,,,,988578.0,,,,,1128053.0,,,,,1056592.0,,,,,1260012.0,,,,,1202229.0,,,People
7,Chiapas,0,Estatal,6204327056,"Population aged 18 years and over who consider their state unsafe, women",,627606.0,714617.0,906131.0,,,1123787.0,,,,,988871.0,,,,,1000176.0,,,,,1135236.0,,,,,1304324.0,,,,,1309271.0,,,,,516183.0,,,,1387555.0,,,,,1485957.0,,,,,1400019.0,,,,,1524113.0,,,,,1624191.0,,,People
7,Chiapas,0,Estatal,6204327061,"Population aged 18 years and over who considers their municipality or delegation to be unsafe, men",,583064.0,461567.0,689294.0,,,747507.0,,,,,743396.0,,,,,838983.0,,,,,889892.0,,,,,952254.0,,,,,987879.0,,,,,340926.0,,,,919157.0,,,,,987633.0,,,,,898921.0,,,,,1049523.0,,,,,1017183.0,,,People
7,Chiapas,0,Estatal,6204327062,"Population aged 18 years and over who considers their municipality or delegation to be unsafe, women",,726247.0,761823.0,891122.0,,,1072378.0,,,,,958644.0,,,,,995031.0,,,,,1134489.0,,,,,1203465.0,,,,,1283246.0,,,,,502321.0,,,,1334337.0,,,,,1384650.0,,,,,1300562.0,,,,,1344633.0,,,,,1433389.0,,,People
7,Chiapas,0,Estatal,6204327082,"Rate of people aged 18 years and over who consider their colony or locality to be unsafe, per every one hundred thousand inhabitants aged 18 years and over, men",,24272.0076825572,22450.65748030079,30370.66882107872,,,31385.717548282144,,,,,28055.10479749188,,,,,32444.310809043,,,,,30918.4689954872,,,,,34516.7714051372,,,,,35971.9655000222,,,,,33326.9066957384,,,,26117.924116436,,,,,25549.8617013086,,,,,27318.2784758932,,,,,30839.6220192362,,,,,25683.2665028241,,,"Cases per 100,000 inhabitants"
7,Chiapas,0,Estatal,6204327083,"Rate of people aged 18 years and over who consider their colony or locality to be unsafe, per every one hundred thousand inhabitants aged 18 years and over, women",,29363.010571965096,30324.893032002547,34879.99459371021,,,40084.15122829432,,,,,35338.33891060772,,,,,36277.7259583715,,,,,39415.38188536064,,,,,42427.6452049129,,,,,44654.4603412087,,,,,45494.1945883321,,,,35217.1327790375,,,,,34038.3869358802,,,,,34343.6491987224,,,,,34312.9010050238,,,,,37853.4060886815,,,"Cases per 100,000 inhabitants"
7,Chiapas,0,Estatal,6204327084,"Rate of people aged 18 years and over who consider their state to be unsafe, per every one hundred thousand inhabitants aged 18 years and over, men",,35605.35149556924,32318.801452828084,47719.18324401848,,,58154.70602771248,,,,,51565.87454271857,,,,,54428.5492076571,,,,,57412.46866120675,,,,,69709.3499363684,,,,,65924.409074153,,,,,60365.4069288501,,,,62549.4630091985,,,,,70607.9446479752,,,,,66770.0095106592,,,,,76955.1929602549,,,,,69114.4741948002,,,"Cases per 100,000 inhabitants"
7,Chiapas,0,Estatal,6204327085,"Rate of people aged 18 years and over who consider their state insecure, per every one hundred thousand inhabitants aged 18 and over, women",,40695.711039870526,42420.171718658734,53714.98656726681,,,65264.35913816133,,,,,57162.25504165758,,,,,59840.5052521744,,,,,64155.85898139414,,,,,72795.6462943439,,,,,71102.1263770131,,,,,72225.9535063343,,,,69919.6271101033,,,,,74189.4962407404,,,,,69093.6126783085,,,,,78012.2179368731,,,,,78146.9326365089,,,"Cases per 100,000 inhabitants"
7,Chiapas,0,Estatal,6204327086,"Rate of people aged 18 years and over who consider their municipality or delegation to be unsafe, per every one hundred thousand inhabitants aged 18 years and over, men",,41661.29583132671,33229.8067335486,47965.86899142758,,,53853.45800802427,,,,,51574.61605010133,,,,,54602.8392750106,,,,,59494.70165468829,,,,,61547.4406131903,,,,,64568.4365465512,,,,,59754.7595093788,,,,58157.046556919,,,,,61818.670041668,,,,,56806.1879318898,,,,,64099.5839573159,,,,,58476.4368559479,,,"Cases per 100,000 inhabitants"
7,Chiapas,0,Estatal,6204327087,"Rate of people aged 18 years and over who consider their municipality or delegation to be unsafe, per every one hundred thousand inhabitants aged 18 years and over, women",,47091.86664176705,45222.35334343257,52825.26065193216,,,62278.761832859054,,,,,55414.96597852985,,,,,59532.6800298911,,,,,64113.64359476167,,,,,67166.603135128,,,,,69688.795722808,,,,,70286.3387427625,,,,67237.9440665155,,,,,69131.5333954759,,,,,64185.2196949657,,,,,68825.4759595329,,,,,68966.613917275,,,"Cases per 100,000 inhabitants"
7,Chiapas,0,Estatal,6204409462,Perception of insecurity of the population aged 18 years and over in transport and in public spaces,,62.14644056,67.35017964,65.7097448,,,68.1517869,,,,,70.0673470108497,,,,,70.25083528,,,,,72.1396574286723,,,,,73.5292673021562,,,,,77.378375003374,,,,,80.0523645757147,,,,70.2926304651871,,,,,71.5155740095263,,,,,71.63606607,,,,,70.3808419731792,,,,,70.05251115,,,Percentage
7,Chiapas,0,Estatal,6204409463,"Population aged 18 years and over that manifests feelings of insecurity on the street, public transport, park or recreation center",,1828178.0,2070096.0,2052756.0,,,2119479.0,,,,,2222071.0,,,,,2253592.0,,,,,2355538.0,,,,,2455104.0,,,,,2608709.0,,,,,1028849.0,,,,2505914.0,,,,,2574954.0,,,,,2585130.0,,,,,2527388.0,,,,,2674504.0,,,People
7,Chiapas,0,Estatal,6204409464,"Population aged 18 years and over that manifests feelings of insecurity on the street, public transport, park or recreation center, men",,811277.0,887708.0,893607.0,,,885916.0,,,,,958051.0,,,,,1038332.0,,,,,1023740.0,,,,,1106950.0,,,,,1156847.0,,,,,430065.0,,,,1008754.0,,,,,1065809.0,,,,,1070821.0,,,,,1101404.0,,,,,1113825.0,,,People
